Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,61706.03,Large,2186.6,1.49,2219.49,2077.58,47.0,Bullish,Bearish,-8.31,0.83,6.82,30.1,8.6,0.7523,0.254,30.59,2.84,2474.0,1715.4,-11.62,27.47,-18.5,30.1,51.63,Bull,Correcting,39,6.0,-8.59,0.22,0.78,Falling,Golden Cross,280,-8.48,-5.53,14.06,84.1,37.6,2.24,"Glenmark Pharmaceuticals Limited, together with its subsidiaries, develops, manufactures, and sells generics, specialty medicines, and over the counter (OTC) pharmaceutical products in India, North America, Europe, and internationally. The company provides branded, OTC, and generic formulations in the therapeutic areas of dermatology, respiratory, oncology, immunology, pain management, hypertension, central nervous system, cardiology, diabetes, contraceptives, gynecology, gastroenterology, and anti-infective in the dosage forms of complex injectables and biologics, oral solids, liquids, topical products, and respiratory-metered dose inhaler, dry powder inhaler, and nasal sprays. Its product pipeline includes ISB 2001, a CD38 x BCMA x CD3 TREAT trispecific T cell engager, which is in Phase 1 clinical trial for indication of relapsed/refractory multiple myeloma; ISB 2301, a NK cell engager that is in preclinical trial for solid tumors; and GRC 65327, a Cbl-b inhibitor small molecule for solid tumors. The company's pipeline also comprises ISB 880, an IL-1RAP antagonist monoclonal antibody, which is in Phase 1 clinical trial for the treatment of hidradenitis suppurativa; and ISB 830-X8, a telazorlimab OX40 antagonist antibody that is in Phase 2 clinical trial for the treatment of atopic dermatitis. In addition, the company offers Ryaltris nasal spray for the treatment of seasonal allergic rhinitis. The company was incorporated in 1977 and is based in Mumbai, India.",buy,1.63636,2496.5,2750.0,2100.0,10.0
BERGEPAINT.NS,Berger Paints India Limited,Basic Materials,Specialty Chemicals,60433.92,Large,518.3,-3.78,503.72,501.57,50.9,Bullish,Bullish,-1.64,21.82,-4.73,-5.71,-13.16,0.7004,0.421,27.58,3.77,605.0,391.1,-14.33,32.52,-32.15,-5.71,-0.99,Bear,Correcting,257,5.0,-8.91,-0.17,1.11,Stable,Golden Cross,3,-1.81,15.46,2.51,49.5,48.4,1.02,"Berger Paints India Limited manufactures and sells paints for home, professional, and industrial users in India and internationally. The company offers interior wall coatings, including designer finishes, interior emulsions, and ceiling paints; exterior wall coatings comprising exterior emulsions and textures, and roof and floor coatings; specialty industrial coatings; putty and cement paints; solvent, interior, exterior, metal, and wood primers; waterproofing solutions; wood finishes; enamels; aerosol spray paints, and DIY kits and stickers. It also provides automotive, fireproof, protective, floor, and powder coatings; road markings; construction chemicals, flooring compounds, bitumen and coal tar-based products, sealants and adhesives, and anti-corrosive coatings; lacquers; and various sanitization products. In addition, the company offers acrylic, silicate, and mineral plasters; thermal insulation adhesives; mortars; ready to use coat, wood effect, ribbed effect, concrete effect, and 3D effect; gel adhesives; and coil coating solutions. The company was formerly known as British Paints (India) Limited and changed its name to Berger Paints India Limited in December 1983. The company was incorporated in 1923 and is based in Kolkata, India. Berger Paints India Limited is a subsidiary of U. K. Paints India Private Limited.",hold,2.59091,541.63635,650.0,395.0,22.0
TIINDIA.NS,Tube Investments of India Limited,Industrials,Conglomerates,58502.15,Large,3022.3,-1.04,3029.95,2884.81,43.5,Bearish,Bullish,-5.86,12.67,16.46,5.5,0.44,1.2719,-0.3,33.87,3.44,3419.9,2164.9,-11.63,39.6,-35.69,5.5,1.51,Bull,Correcting,204,5.0,-10.08,0.49,1.03,Stable,Golden Cross,27,-6.03,6.3,23.7,139.6,119.7,1.17,"Tube Investments of India Limited, together with its subsidiaries, engages in the manufacture and sale of precision engineered and metal formed products to automotive, railway, construction, agriculture, etc. in India. It operates through eight segments: Engineering, Metal Formed Products, Mobility, Gear and Gear Products, Power Systems, Industrial Systems, Medical, and Semiconductors. The Engineering segment offers cold rolled steel strips, precision steel tubes, cold drawn welded tubes, electric resistance welded tubes, and tubular components. The Metal Formed Products segments provides automotive chains, fine blanked and stamped products, roll-formed car doorframes, and cold rolled formed sections. The Mobility segment offers standard bicycles; special bicycles, including alloy bikes; specialty performance bikes; fitness equipment; and electric bicycles, as well as cycling accessories and spare parts. The Gear and Gear Products segment provides gears, gear boxes, gear motors, and gear assemblies. The Power Systems segment offers transformers and switchgears, as well as engages automation and turnkey projects. The Industrial Systems segment provides electric motors, alternators, drives, and traction electronics, as well as SCADA solutions. The Electric Vehicle segment offers electric three-wheelers, tractors, and commercial vehicles. The Medical segment is involved in the provision of medical consumables; and contract development and manufacturing operations of active pharmaceutical ingredients. It also offers industrial chains, optic lens, TMT bars and TI machine building solutions. The company was founded in 1900 and is based in Chennai, India.",none,,3362.3333,3870.0,2780.0,6.0
THERMAX.NS,Thermax Limited,Industrials,Conglomerates,57733.57,Large,5125.1,6.14,4469.91,3765.04,67.34,Bullish,Bullish,11.64,57.73,78.14,50.33,-18.96,0.4825,0.298,34.42,3.84,5277.8,2742.7,-2.89,86.86,-29.68,50.33,29.6,Strong Bull,Recovering,0,8.0,-7.6,2.27,0.78,Falling,Golden Cross,52,11.48,51.37,85.38,53.0,-4.9,-10.82,"Thermax Limited provides energy, environmental, and chemical solutions in India and internationally. It operates in Industrial Products, Industrial Infra, Green Solutions, and Chemical segments. The Industrial Products segment offers manufacturing, installation, sales and services related to boilers and heating equipment, absorption chillers/heat pumps, air pollution control equipment/ systems, water & waste recycling, including associated services and engineering, procurement and construction. The Industrial Infra segment provides engineering, procurement, and construction (EPC) of power plants, infra projects, and flue gas desulphurisation projects, along with associated services and manufacturing, installation, sales and services related to boiler and heater plants. The Green solutions segment builds, owns and operates BOO models, energy management solutions, oil and gas-fired, green hydrogen projects and renewable energy (Solar/Wind). The Chemical segment offers manufacturing, installation, sales and services related to ion exchange resins, performance chemicals, construction chemicals, water treatment chemicals, oil field chemicals, paper and construction chemicals, and related services. It also operates cogeneration, waste heat recovery power, captive power, and independent power plants, as well as offers operation and maintenance services. In addition, the company offers steam boilers; waste heat recovery units; fired heaters and process furnaces; thermic fluid, hot air, and hot water heaters; and waste heat recovery. It serves automobiles, cement, chemicals and fertilizers, commercial/construction, dairy, distillery, paper and pulp, pharmaceuticals, plywood, power generation, food, refineries and petrochemicals, soft beverages, metals, sugar, textiles, and tyre industries. Thermax Limited was incorporated in 1966 and is headquartered in Pune, India. Thermax Limited is a subsidiary of RDA Holdings Private Limited.",none,,4409.364,5930.0,2893.0,22.0
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Credit Services,57277.68,Large,601.9,-3.67,630.11,729.03,45.41,Bullish,Bullish,-3.73,-14.04,-30.33,-36.81,19.53,1.1883,0.242,26.09,2.8,1004.75,565.45,-40.09,6.45,-42.48,-36.81,-13.09,Strong Bear,Damaged,262,5.0,0.95,-1.16,1.3,Rising,Death Cross,112,-3.9,-20.41,-23.09,90.8,140.4,0.65,"SBI Cards and Payment Services Limited, a non-banking financial company, provides credit cards to individual and corporate customers in India. The company offers corporate, central travel, utility, and corporate purchase and virtual cards. It also acts as a corporate insurance agent for selling insurance policies to credit card customers. The company was incorporated in 1998 and is headquartered in Gurugram, India. SBI Cards and Payment Services Limited operates as a subsidiary of State Bank of India.",hold,3.04167,720.5,975.0,500.0,24.0
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Financial Services,Capital Markets,57062.43,Large,947.65,0.16,866.72,831.67,64.09,Bullish,Bullish,5.99,38.5,8.43,14.5,-15.7,1.7917,0.209,39.3,2.79,1097.1,614.9,-13.62,54.11,-41.97,14.5,13.59,Bull,Correcting,174,6.0,-6.84,0.21,1.13,Stable,Golden Cross,20,5.83,32.14,15.67,159.2,123.8,1.29,"Motilal Oswal Financial Services Limited offers financial services in India. It operates through Wealth Management, Capital Markets, Asset and Private Wealth Management, Home Finance, and Treasury Investments segments. The company offers wealth and asset management, private wealth management, and home finance; stock broking, securities brokerage, investment funds shares brokerage, and commodity contracts brokerage services; and financial and insurance services. It also offers institutional equities services, including cash and derivatives; private equity services; and investment banking services. It serves high net worth individuals; and mutual funds, foreign institutional investors, financial institutions, and corporate clients. Motilal Oswal Financial Services Limited was founded in 1987 and is headquartered in Mumbai, India.",none,,1113.0,1250.0,975.0,5.0
TATACOMM.NS,Tata Communications Limited,Communication Services,Telecom Services,56815.24,Large,1993.4,0.08,1821.46,1698.14,59.88,Bearish,Bullish,2.28,38.75,12.14,22.38,2.87,0.9998,0.709,33.68,3.84,2110.0,1322.5,-5.53,50.73,-31.62,22.38,14.05,Strong Bull,Recovering,5,8.0,-10.64,0.36,0.85,Stable,Golden Cross,22,2.12,32.38,19.38,112.8,76.0,1.48,"Tata Communications Limited operates as a communications technology company worldwide. It offers voice and data transmission services, internet connectivity services, and other value-added services, such as unified conferencing and collaboration services, managed hosting, mobile global roaming and signaling services, transponder lease, television uplinking and other managed services, data center colocation services, network management and support, and other related services. The company also provides IZO, a self-healing network for interconnection between data centre; IZO+, a multi cloud network; Vayu Cloud, an enterprise sovereign cloud platform, which integrates infrastructure, AI, data, and security; AI Studio, an end-to-end platform to discover, build, deploy, and scale AI workloads; and ThreadSpan, an AI-powered control platform for observability, automated configuration, and closed-loop automation. In addition, it offers TC, a single-pane-of-glass view and control in network, cloud, and cybersecurity environments; Kaleyra AI platforms for conversational AI, omnichannel engagement and hyper-personalized experiences; cybersecurity products, including managed detection and response, cloud security, advanced network security, security assessment and consulting services, OT security, SD-WAN, security service edge, hosted and managed SASE, and edge distribution platform. Further, the company provides move, an IoT product; TX Hub, an AI powered and no-code platform for customer and agent experience; and Kaleyra.ai, a CX platform for data, automation, and engagement. Additionally, it is involved in the sale and leasing of bandwidth on undersea cable systems; leasing, letting out, licensing, or developing immovable properties. The company was formerly known as Videsh Sanchar Nigam Limited and changed its name to Tata Communications Limited in 2008. Tata Communications Limited was incorporated in 1986 and is based in Mumbai, India.",buy,1.90909,1957.8182,2600.0,1450.0,11.0
COROMANDEL.NS,Coromandel International Limited,Basic Materials,Agricultural Inputs,56363.71,Large,1913.9,-4.32,1941.13,2068.16,48.21,Bullish,Bullish,4.49,-5.04,-20.21,-16.87,9.61,1.0337,0.138,34.31,3.44,2718.9,1706.5,-29.61,12.15,-34.89,-16.87,26.94,Strong Bear,Damaged,237,5.0,6.17,-0.59,1.11,Stable,Death Cross,74,4.32,-11.4,-12.97,89.7,102.1,0.88,"Coromandel International Limited provides agriculture solutions in India and internationally. It operates through the Nutrient and Other Allied Business, and Crop Protection segments. The company offers fertilizers, including GroPlus Pro Mg and Gromor Urea Super Phosphate; bio-products comprising MycoRitz and Grovibe; specialty nutrients, such as Pixibud, Pixigrow, Nano Urea, Areca Shakti, and Coffee Bliss; and crop protection products that include Caveco, Marvex, Prachand, Benofit, Rukawat X, Myconil, Eezykil Ultra, Cortus, Victini Z, and Toscee. It also provides value-added services, including drone spraying, soil testing, crop diagnostics, and weather insights, as well as e-commerce platform for advisory and ordering. The company was formerly known as Coromandel Fertilisers Ltd and changed its name to Coromandel International Limited in September 2009. Coromandel International Limited was incorporated in 1961 and is based in Chennai, India. Coromandel International Limited operates as a subsidiary of E.I.D.- Parry (India) Limited.",buy,1.625,2328.625,2951.0,2100.0,8.0
RBLBANK.NS,RBL Bank Limited,Financial Services,Banks - Regional,56336.54,Large,363.8,-1.95,347.43,310.35,53.85,Bearish,Bullish,4.47,19.69,19.83,56.04,49.48,1.11,0.642,31.27,2.78,381.7,241.5,-4.69,50.64,-13.01,56.04,28.23,Strong Bull,Recovering,7,8.0,-2.09,0.63,0.87,Stable,Golden Cross,290,4.3,13.32,27.07,132.0,57.8,2.28,"RBL Bank Limited operates as a scheduled commercial bank in India. It operates through Corporate/Wholesale Banking, Retail Banking, Treasury, and Other Banking Operations segments. The company offers savings, salary, current, special institutions, and seafarer accounts; safe deposit lockers; fixed, recurring, and smart deposits; and portfolio investment schemes. It also provides housing, personal, business, pre-owned car, two-wheeler, education, business, crop, agri investment, agri allied, and micro-enterprise loans, as well as overdrafts, rural vehicle finance, loans against gold ornaments, loans against property, working capital finance, and unsecured and secured small business loans; life, general, and health insurance products; investments services, such as e-ASBA and national pension system; and Demat accounts. In addition, the company offers online tax and bill payment, missed call recharge and facility, payment gateway, and merchant acquiring services; online, mobile, and digital banking; debit, credit, commercial, and prepaid cards; outward remittances; wire transfer and foreign currency cheques; and developmental banking and financial inclusion services, including loan syndications. Further, it provides corporate finance; investment banking services, comprising mergers and acquisitions advisory and private equity capital advisory; project and infrastructure finance, structured finance, and real estate financing; cash management, trade and remittance, and supply chain finance services; and financial markets and treasury products, including capital markets, and forex and bullion. Additionally, the company offers agribusiness, NRI, and preferred banking services. It operates a network of bank branches, business correspondent branches, and ATMs. The company was formerly known as The Ratnakar Bank Limited and changed its name to RBL Bank Limited in August 2014. RBL Bank Limited was incorporated in 1943 and is based in Mumbai, India.",buy,2.33333,349.0,404.0,280.0,18.0
JSL.NS,Jindal Stainless Limited,Basic Materials,Steel,56288.14,Large,683.15,-1.71,717.77,737.56,41.99,Bullish,Bearish,-5.41,-5.67,-14.22,-0.18,79.91,1.1691,0.327,32.33,3.02,884.0,652.25,-22.72,4.74,-23.44,-0.18,32.06,Strong Bear,Damaged,125,5.0,-3.52,-0.44,1.1,Stable,Death Cross,20,-5.57,-12.04,-6.98,118.2,101.8,1.16,"Jindal Stainless Limited manufactures and sells stainless-steel flat products in India and internationally. The company provides ferro alloys, stainless steel slabs and blooms, hot rolled coils, plates and sheets, and cold rolled coils and sheets, as well as razor-blade steel, precision strips, and long products. It serves automobile, railway and transport, process and engineering, consumer durables, and architecture building construction sectors. Jindal Stainless Limited was founded in 1970 and is based in New Delhi, India.",strong_buy,1.42857,869.9286,970.0,790.0,14.0
FACT.NS,The Fertilisers and Chemicals Travancore Limited,Basic Materials,Agricultural Inputs,56269.38,Large,869.6,-2.29,885.53,866.8,44.39,Bearish,Bullish,-5.83,10.04,-2.09,-15.38,488.27,1.1636,1.1646,41.91,4.43,1058.6,652.1,-17.85,33.35,-36.19,-15.38,37.97,Bear,Correcting,263,4.0,-9.18,-0.05,1.32,Rising,Golden Cross,32,-5.99,3.67,5.15,114.3,116.5,0.98,"The Fertilisers and Chemicals Travancore Limited manufactures and markets fertilizers and petrochemicals in India. It operates through Fertilizer and Petrochemical segments. The company offers complex fertilizers, including ammonium phosphate and sulphate, and zincated factamfos; straight fertilizers, such as ammonium sulphate; organic fertilizers under the FACT Organic and FACT Organic Plus brands; imported fertilisers; and bagged gypsum under the FACT Gypsum brand. It also provides caprolactam, such as benzene, sulphur, ammonia, and carbon dioxide for use in manufacturing nylon tyre cords, nylon filament yarns, and engineering plastics, etc. for the textile and automobile industries; and by-products comprising anhydrous ammonia, cyclohexanone, soda ash, gypsum, sulphuric acid, and carbon dioxide. In addition, the company imports fertilizers, including muriate of potash and others; and offers various services for farmers. Further, it engages in engineering consultancy and design; and fabrication and erection of industrial equipment activities. Further, it offers services for farmer, including fact agro service centre, fact marketing network, Prime minister Krishi Samridhi Kendra, soil testing and soil health card, field demonstrations, mobile based fertiliser management system, and drone technology. The Fertilisers and Chemicals Travancore Limited was incorporated in 1943 and is headquartered in Kochi, India.",none,,,,,
GODREJPROP.NS,Godrej Properties Limited,Real Estate,Real Estate - Development,55127.36,Large,1830.1,-1.11,1754.57,1872.96,59.6,Bullish,Bullish,2.32,16.95,-9.38,-23.78,-18.05,1.871,0.43,34.08,2.85,2407.9,1434.0,-24.0,27.62,-38.8,-23.78,8.79,Strong Bear,Damaged,245,5.0,-3.33,-0.28,0.95,Stable,Death Cross,377,2.16,10.58,-2.14,181.2,201.5,0.9,"Godrej Properties Limited, together with its subsidiaries, engages primarily in the business of real estate construction, development, hospitality, and other related activities in India. The company develops residential and commercial projects. Godrej Properties Limited was incorporated in 1985 and is headquartered in Mumbai, India.",none,,2246.552,2950.0,1525.0,22.0
MFSL.NS,Max Financial Services Limited,Financial Services,Insurance - Life,55002.98,Large,1601.5,-0.61,1635.55,1609.85,45.11,Bullish,Bearish,-4.8,0.98,-5.66,0.1,31.24,0.9402,0.633,25.25,2.97,1892.5,1433.6,-15.38,11.71,-21.7,0.1,32.52,Strong Bear,Correcting,90,5.0,-5.13,-0.22,0.98,Stable,Golden Cross,327,-4.97,-5.38,1.58,72.1,63.5,1.14,"Max Financial Services Limited, through its subsidiary, engages in life insurance business in India. The company operates through Business Investments and Others, and Life Insurance segments. It offers participating and nonparticipating and linked products covering life insurance, pension and health benefits, including riders for individual and group through individual agents, corporate agents, banks, brokers, and other channels. The company is also involved treasury investment activities; and provision of management advisory services. Max Financial Services Limited was incorporated in 1988 and is based in Noida, India.",strong_buy,1.23077,2070.7693,2725.0,1765.0,26.0
COLPAL.NS,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,54375.37,Large,1999.2,0.31,2040.87,2123.07,44.64,Bearish,Bearish,-3.1,5.33,-3.96,-15.15,41.44,0.7874,0.51,23.21,2.25,2504.0,1782.0,-20.16,12.19,-26.66,-15.15,9.62,Strong Bear,Damaged,255,5.0,-4.88,-0.17,0.88,Stable,Death Cross,390,-3.26,-1.04,3.28,64.2,79.2,0.81,"Colgate-Palmolive (India) Limited manufactures and trades in personal and oral care products in India. The company offers toothpastes, toothpowder, toothbrushes, mouth wash, rinses, hand washes, and shower gels under the Colgate brand name. It also offers soaps, cosmetics, and toilet preparations. In addition, the company exports its products. The company was incorporated in 1937 and is headquartered in Mumbai, India.",hold,3.07692,2254.6155,2745.0,1930.0,26.0
VMM.NS,VISHAL MEGA MART LIMITED,Consumer Cyclical,Department Stores,54147.75,Large,115.79,-0.52,119.08,123.33,40.8,Bearish,Bullish,-4.66,7.4,-15.35,-10.32,34.99,0.9631,1.0706,29.58,2.83,157.6,98.77,-26.53,17.23,-34.93,-10.32,,Strong Bear,Damaged,209,4.0,-7.13,-0.52,0.81,Falling,Death Cross,108,-4.82,1.03,-8.1,77.0,79.8,0.96,"Vishal Mega Mart Limited engages in the wholesale, trading, and retail of apparel, fast moving consumer goods, and general merchandise in India. Its apparel product portfolio includes a range of t-shirts, shirts, denims, athletic and leisure wear, night wear, innerwear, western wear, formal wear, and ethnic wear for men, women, children, and infants; and general merchandize products comprises home appliances, crockeries and utensils, home products and furnishings, toys, stationery products, travel products and footwear, and other products. The company's fast-moving consumer goods include food products, such as biscuits, savoury snacks, noodles, and tea and coffee products; staples, such as mustard oil, soya oil, clarified butter, and spices; and non-food products comprising baby diapers, hair oil, sanitary pads, handwash, and other products. It sells its products through its stores, mobile application, and website under third party and its brand names. The company was incorporated in 2018 and is based in Gurugram, India. Vishal Mega Mart Limited is a subsidiary of Samayat Services LLP.",strong_buy,1.27778,146.88889,170.0,100.0,18.0
ABBOTINDIA.NS,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,53750.11,Large,25295.0,-1.13,26360.29,27578.42,34.4,Bearish,Bearish,-8.8,-4.2,-10.6,-17.4,-20.8,0.3465,0.007,22.17,2.11,35955.0,25150.0,-29.65,0.58,-28.46,-17.4,6.53,Strong Bear,Damaged,238,2.0,-7.4,-0.48,0.81,Falling,Death Cross,169,-8.96,-10.57,-3.36,18.5,39.3,0.47,"Abbott India Limited, together with its subsidiaries, operates as a pharmaceutical company in India. The company offers pharmaceutical products for gastroenterology, women's health, metabolic, central nervous system, vaccines, and multispecialty, including insomnia, vitamin D deficiency, pre-term labor, and pain management. It also provides anti-infectives, cardio-diabeto, GI & hepato, hormones, neuro-psychiat, pain management, respiratory, hepatic, neuroscience, metabolics, gennext, and consumer care products. The company was formerly known as Knoll Pharmaceuticals Limited and changed its name to Abbott India Limited in July 2002. The company was founded in 1910 and is headquartered in Mumbai, India. Abbott India Limited operates as a subsidiary of Abbott Capital India Limited.",none,,32563.375,38100.0,27500.0,8.0
MRF.NS,MRF Limited,Consumer Cyclical,Auto Parts,52611.38,Large,124050.0,-4.25,128864.21,136362.49,40.05,Bullish,Bearish,-2.35,-4.55,-19.39,-7.58,12.59,0.871,0.16,24.65,2.13,163600.0,122000.0,-24.17,1.68,-24.46,-7.58,8.79,Strong Bear,Damaged,177,7.0,-0.83,-0.79,0.99,Stable,Death Cross,79,-2.52,-10.92,-12.15,70.3,77.7,0.9,"MRF Limited, together with its subsidiaries, engages in the manufacture and sale of rubber products in India and internationally. The company provides tires for passenger cars, two wheelers, fighter aircraft, farm, trucks, OTR, SCV, LCV, pick up, three wheeler, MCV, ICV, and tubes and valves products; rubber products, such as tubes, flaps, and tread rubber products; and manufactures specialty coatings. It also involved in the paints and coats, sports goods, and motorsports businesses. In addition, the company operates MRF T&S that provide computerized nitrogen inflation, tubeless repair, wheel alignment, wheel balancing and tire changing; MRF TireTok which offers robotic wheel alignment, vehicle safety test lane, diagnostic wheel balancing, semi-automatic tyre changer, A/C recovery and recharging, electronic headlight aligner, nitrogen generator membrane type, and special two-wheeler tire changer; MRF Tyredrome; MRF FASST that offers wheels removal and refitment, and tire mounting and de-mounting services; and MRF MuscleZone shops, as well as provides training for light and heavy commercial vehicle driving. The company was founded in 1946 and is based in Chennai, India.",none,,136991.9,161675.0,113936.0,10.0
KEI.NS,KEI Industries Limited,Industrials,Electrical Equipment & Parts,52121.44,Large,5452.0,3.49,5179.78,4594.95,54.2,Bearish,Bullish,0.11,29.93,23.79,45.21,-31.13,1.2745,0.497,30.95,3.5,5708.0,3601.1,-4.48,51.4,-23.35,45.21,37.76,Strong Bull,Recovering,5,8.0,-9.87,0.77,1.08,Stable,Golden Cross,247,-0.06,23.57,31.03,141.7,76.6,1.85,"KEI Industries Limited manufactures, markets, and sells wires and cables in India and internationally. It operates in three segments: Cable & Wires; Engineering, Procurement and Construction; and Stainless Steel Wire. The company offers extra-high voltage, high tension, and low-tension power cables; control and instrumentation cables; specialty, single-core, and multi-core flexible cables; elastomeric/rubber and solar cables; fire survival/resistant cables; flat, EV charging, ESP, and medium voltage covered conductor cables; conflame green + wires; communication and thermocouple cables; and submersible marine and offshore cables, as well as stainless steel, winding, and house wires. It also provides engineering, procurement, and construction solutions in the areas of gas-insulated GIS, and air-insulated substations AIS; overhead and underground power transmission and distribution systems; and railway electrification/substation on a turnkey basis, as well as project management services. The company exports its products to approximately 60 countries. It serves the power, refinery, railway, automobile, cement, steel, fertilizer, textile, real estate, infrastructure, oil and gas, defense, chemical, metal, IT, pharma, manufacturing, renewables energy, non-metal, data center, consumer durable, government, public, private, and other sectors through dealers and distributors. The company was founded in 1968 and is headquartered in New Delhi, India.",buy,2.30435,5361.9585,6670.0,4200.0,24.0
RADICO.NS,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,51923.85,Large,3876.9,1.23,3463.93,3093.55,73.75,Bullish,Bullish,12.72,41.13,18.53,47.46,-12.07,0.6587,0.244,32.46,2.33,3914.6,2500.0,-0.96,55.08,-24.73,47.46,47.66,Strong Bull,At High,0,9.0,-0.99,0.57,0.66,Falling,Golden Cross,49,12.56,34.76,25.77,52.7,-5.1,-10.33,"Radico Khaitan Limited engages in the manufacture and trading of Indian made foreign liquor (IMFL) and country liquor in India, the United States, and internationally. It provides IMFL products in various categories of whisky, brandy, rum, gin, vodka, and liqueurs. The company also provides bottling services to other spirit manufacturers. It offers its products to state government, state-owned corporation, canteen stores department, private distributors, and retailers in open market. The company was formerly known as Rampur Distillery Company. Radico Khaitan Limited was founded in 1943 and is based in New Delhi, India.",none,,3894.25,4304.0,3700.0,20.0
KRT.NS,Knowledge Realty Trust,Real Estate,REIT - Office,51447.9,Large,116.02,0.71,116.39,114.57,47.21,Bearish,Bearish,-0.82,2.05,-2.05,,46.58,0.2827,0.5371,19.18,1.37,129.49,103.1,-10.4,12.53,-13.84,,,Bear,Correcting,98,6.0,-1.5,-0.11,0.79,Falling,Golden Cross,224,-0.98,-4.32,5.19,36.7,13.8,2.66,"Knowledge Realty Trust own and manage a high-quality office portfolio in India. Also, and upon listing, it will be the largest office REIT in India based on Gross Asset Value (GAV) of 619,989 million Rupees as of March 31, 2025 as well as by Net Operating Income (NOI) for FY2025 of 34,322.67 million. We will also be the second largest office REIT in Asia and one of the largest office REITs globally in terms of Leasable Area as of March 31, 2025. Our Portfolio comprises 29 Grade A office assets totaling 46.3 msf as of March 31, 2025, with 37.1 msf of Completed Area, 1.2 msf of Under Construction Area and 8.0 msf of Future Development Area. We expect to be the most geographically diverse office REIT in India upon listing with Portfolio Assets spread across 6 cities which collectively represent more than 86.5% of both of India office supply and gross absorption from CY2016 to Q1CY2025. With a multi-market geographical presence and assets comprising both front offices and integrated business parks, our Portfolio reflects a broad proxy of the Indian office market. Our Portfolio comprises 6 city-center offices and 23 business parks/centers, with some of our assets being best-in-class developments in their respective sub-markets and in the country. Our Portfolio Assets house a diversified tenant mix of prominent multinational tenants, including Fortune 500 companies and Global Capability Centers (GCCs), as well as leading domestic corporates. The size and scale of our Portfolio enables us to offer comprehensive space solutions with robust infrastructure and wide-ranging amenities that support tenant expansion within these assets. Knowledge Realty Trust was incorporated in 2024 in India.",buy,1.55556,129.33333,135.0,121.0,9.0
SUNDARMFIN.NS,Sundaram Finance Limited,Financial Services,Credit Services,50119.38,Large,4547.5,-1.72,4511.1,4739.42,56.46,Bullish,Bullish,4.43,-4.6,-10.47,-6.44,112.04,1.08,0.208,31.11,3.13,5642.0,4000.0,-19.4,13.69,-27.1,-6.44,22.32,Strong Bear,Correcting,82,6.0,5.96,-0.34,1.14,Stable,Death Cross,40,4.27,-10.97,-3.23,105.4,100.0,1.05,"Sundaram Finance Limited, together with its subsidiaries, operates as a non-banking finance company in India. It accepts fixed, cumulative, and NRI deposits. The company also offers finance for new and used cars, new and used commercial vehicles, and new and used construction equipment; diesel finance for commercial vehicle operators and companies; tire and insurance finance; farm equipment finance for new/used tractors, harvesters, and farm implements; SME finance working capital, enterprise business, and machinery term loans, as well as channel finance; housing finance; and leasing services. In addition, it provides life insurance products comprising child, pension, whole-life, term, and investment plans; general insurance products, such as health, home, property, medical, and vehicle insurance products; mutual funds; and information technology, and business processing and support services. Further, it offers a suite of investment management services, which include asset allocation and execution, portfolio management, tax management, risk management, and estate management. The company was incorporated in 1954 and is based in Chennai, India.",buy,1.88889,4941.8887,5443.0,4450.0,9.0
