Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
GMRAIRPORT.NS,GMR Airports Limited,Industrials,Airports & Air Services,113519.56,Large,107.51,0.8,98.48,95.32,67.27,Bullish,Bullish,13.12,20.45,9.53,27.31,89.5,1.4411,0.603,30.01,3.02,110.5,80.25,-2.71,33.97,-21.78,27.31,33.73,Strong Bull,Correcting,142,8.0,6.3,0.32,0.77,Falling,Golden Cross,295,11.86,21.57,17.92,154.6,113.6,1.36,"GMR Airports Limited development, maintenance, and operation of airports in India. It is also involved in operation of international airports on build, own, operate, and transfer basis. In addition, the company engages in construction business, including engineering, procurement, and construction contracting activities; and provides security services, as well as engages in maintenance, repairing, and overhauling of aircrafts. The company was formerly known as GMR Airports Infrastructure Limited and changed its name to GMR Airports Limited in September 2024. GMR Airports Limited was incorporated in 1996 and is based in New Delhi, India.",strong_buy,1.28571,114.0,125.0,93.0,8.0
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,111918.99,Large,1130.9,2.77,1143.12,1125.39,46.02,Bearish,Bearish,-7.35,5.25,-0.14,3.28,-23.84,0.5823,0.404,22.02,2.4,1282.7,1007.2,-11.83,12.28,-16.31,3.28,14.03,Bear,Correcting,25,7.0,-9.1,-0.01,0.75,Falling,Golden Cross,30,-8.62,6.37,8.25,63.4,54.8,1.16,"Tata Consumer Products Limited, together with its subsidiaries, manufactures, distributes, and trades in food products in India, the United States, the United Kingdom, and internationally. It operates through Branded Business and Non Branded Business segments. The company provides tea, coffee, water, salt, pulses, spices, snacks, ready-to-eat packaged and processed food products, ready to cook, ready to drink beverages, breakfast cereals, sauces, instant masala noodles, meal solutions, staples, mini-meals, breakfast, chilli ginger garlic paste, cooking aids and condiments, dry fruits, floor and millets, honey, chutneys, and cold-pressed oils. It also offers health supplements; glucose and jelly drinks; juices; food; and out-of-home consumptions products. The company provides its products primarily under the Tata Tea, Tata Tea Premium, Tetley, 1868 by Tata Tea, Organic India, Tata Coffee Grand, Tata Coffee Gold, Tata Coffee Quick Filter, Sonnets by Tata Coffee, Tata Salt, Tata Sampann, Smith & Jones, Tata Soulfull, Himalayan honey and preserves, Ching's Secret, Tata Simply Better, Himalayan water, Tata Copper+, Tata Gluco+, Tata Coffee Grand Cold Coffee, Zip Zap, Tetley Ready-To-Drink Green Tea, Tata Starbucks, Tata Consumer Specialist Solutions, Tata MyBistro, Good Earth, Teapigs, Eight O'Clock, Vitax, Himalayan, Laager, Tea4Kidz, Tea time, Society Coffee, Phendula, Teeco, Southalls, Tata Tea Gold, Kanan Devan, Chakra Gold, Tata Tea Agni, Joekels, Tata Coffee Cold Coffee, Tata Fruski, Tata GoFit, Himalayan Honey & Preserves, Himalayan Saffron, and Tata MyBistro Vending brands. The company was formerly known as Tata Global Beverages Limited and changed its name to Tata Consumer Products Limited in February 2020. Tata Consumer Products Limited was incorporated in 1962 and is based in Mumbai, India.",buy,1.82759,1347.8276,1460.0,1124.0,29.0
CIPLA.NS,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,110933.31,Large,1373.2,-0.59,1350.23,1382.77,51.28,Bearish,Bullish,-2.81,5.43,-8.35,-7.94,-33.37,0.6344,0.118,20.92,1.87,1673.0,1165.7,-17.92,17.8,-28.32,-7.94,14.63,Strong Bear,Correcting,170,6.0,-4.62,-0.4,0.44,Falling,Death Cross,110,-4.08,6.55,0.04,76.5,79.6,0.96,"Cipla Limited, together with its subsidiaries, manufactures, develops, sells, and distributes pharmaceutical products in India, the United States, South Africa, and internationally. It offers generic and branded generic medicines, vaccines, active pharmaceutical ingredients, and formulations for various therapeutic areas, such as MI, angina, heart disease, pulmonary disease, kidney disorders, alzheimer's disease, hypertension, arrhythmia, lipid abnormalities and diabetes, obesity, central nervous system, HIV/AIDS, respiratory, asthma, urology, oncology, cardio-metabolism, child health, infectious diseases and critical care, hepatitis, women's health, ophthalmology, and neuro psychiatry. The company is also involved in the consumer healthcare, biosimilars, and specialty businesses. Cipla Limited was incorporated in 1935 and is based in Mumbai, India.",buy,2.32432,1456.7297,1768.0,1080.0,37.0
INDUSTOWER.NS,Indus Towers Limited,Communication Services,Telecom Services,108586.29,Large,411.75,-0.36,423.63,412.43,40.48,Bearish,Bullish,-4.44,-2.88,0.34,6.15,-16.33,0.9724,0.062,27.02,2.54,481.5,312.55,-14.49,31.74,-23.89,6.15,40.76,Bear,Correcting,84,7.0,-3.48,0.01,0.67,Falling,Golden Cross,155,-5.71,-1.75,8.73,109.3,93.3,1.17,"Indus Towers Limited, a telecom infrastructure company, engages in the operation and maintenance of wireless communication towers and related infrastructures for various telecom service providers in India, Nigeria, Uganda, and Zambia. It offers ground base towers, smart poles, rooftop tower, ground-based mast, microsites, fiberized connectivity solutions, feather sites, small cells, etc.; and energy supply to telecom equipment, as well as acquires the requisite space from residential and commercial property owners and landlords for placing passive infrastructure at strategic locations. The company also provides smart digital infrastructure, which includes smart poles LED lights, CCTV cameras, variable digital messaging board, environment sensors, and city public Wi-Fi services, including fiber backbone. In addition, it offers telecom infra and related services, and business support services and scrap handling for telecom. The company was formerly known as Bharti Infratel Limited and changed its name to Indus Towers Limited in December 2020. Indus Towers Limited was incorporated in 2006 and is based in Gurugram, India. Indus Towers Limited operates as a subsidiary of Bharti Airtel Limited.",hold,2.64,448.8,580.0,345.0,25.0
ZYDUSLIFE.NS,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,108542.45,Large,1078.7,-0.86,1013.97,957.31,59.24,Bearish,Bullish,8.84,19.07,16.93,11.47,121.13,0.8004,0.402,21.55,2.34,1119.8,835.5,-3.67,29.11,-17.87,11.47,29.72,Strong Bull,Recovering,3,6.0,2.48,0.79,0.68,Falling,Golden Cross,19,7.57,20.2,25.32,94.4,70.9,1.33,"Zydus Lifesciences Limited engages in the research, development, production, marketing, distribution, and sale of pharmaceutical products in India, the United States, and internationally. It operates through two segments: Pharmaceuticals and Consumer Products. It offers active pharmaceutical ingredients, finished dosage formulations, generics, specialty, biosimilars, vaccines, novel products, consumer wellness and animal health products under the Everyuth, Nutralite, SugarFree, Complan, Glucon-D, and Nycil brands. The company also provides a pipeline of biological products in the areas of oncology, autoimmune disease, nephrology, inflammation, rheumatology, hepatology, and infectious illnesses, as well as in the therapeutic areas of pain management, neurology, metabolic disorder, and neurology. In addition, it engages in the investment, animal health and veterinary, pharmacy retail, and manpower supply and administration activities. Further, it develops and markets products for orthopaedic surgery, including pathologies affecting the hip and knee. The company was formerly known as Cadila Healthcare Limited and changed its name to Zydus Lifesciences Limited in February 2022. Zydus Lifesciences Limited was founded in 1952 and is headquartered in Ahmedabad, India. Zydus Lifesciences Limited is a subsidiary of Zydus Family Trust.",hold,2.56667,1066.5,1457.0,800.0,30.0
LGEINDIA.NS,LG ELECTRONICS INDIA LTD,Technology,Consumer Electronics,106540.12,Large,1569.6,2.64,1530.81,1563.25,57.99,Bullish,Bullish,3.0,0.49,-0.09,,-28.33,0.8052,,28.09,2.57,1749.0,1304.1,-10.26,20.36,-21.96,,,Bear,Correcting,175,3.0,2.84,-0.0,0.63,Falling,Death Cross,174,1.73,1.61,8.3,72.0,75.2,0.96,"LG Electronics India Limited manufactures and sells home appliances and consumer electronics in India, rest of Asia, Africa, Europe, the Middle East, South-Central America, and internationally. It operates in two segments, Home Appliances and Air Solution, and Home Entertainment. The Home Appliances and Air Solution segment offers air conditioners, refrigerators, microwave ovens, washing machines, dishwasher, vacuum cleaners, compressors, ceiling fan, water purifiers, and air purifiers. The Home Entertainment segment provides televisions comprising flat panel, signage, projectors, monitor TV, etc., as well as audio visual, monitors, security camera, and personal computers. In addition, it offers installation, repair, and maintenance services; and after-sales services. The company sells its products through traditional stores, third parties under a franchise model, multi-brand outlets, distributors, sub-dealers, and modern trade outlets, as well as its website and e-commerce marketplaces. The company was incorporated in 1997 and is based in Noida, India. LG Electronics India Limited is a subsidiary of LG Electronics Inc.",strong_buy,1.48148,1721.0453,1950.0,1420.0,27.0
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,106327.91,Large,1276.9,-0.2,1285.3,1266.82,45.84,Bearish,Bullish,-4.08,-1.19,0.27,-4.89,-49.02,0.5203,0.264,22.7,2.0,1375.9,1148.4,-7.2,11.19,-14.54,-4.89,13.09,Bull,Recovering,35,4.0,-3.68,0.01,0.4,Falling,Golden Cross,38,-5.34,-0.07,8.66,61.4,59.0,1.04,"Dr. Reddy's Laboratories Limited, together with its subsidiaries, operates as an integrated pharmaceutical company North America, Europe, India, Russia, and internationally. The company operates through Global Generics, Pharmaceutical Services and Active Ingredients (PSAI), and Others segment. Its Global Generics segment manufactures and markets prescription and over-the-counter finished pharmaceutical products that are marketed under a brand name or as a generic finished dosages with therapeutic equivalence to branded formulations, as well as engages in the biologics business. The PSAI segment manufactures and markets active pharmaceutical ingredients and intermediates, which are principal ingredients for finished pharmaceutical products. This segment also provides contract research services; and manufactures and sells active pharmaceutical ingredients and steroids with the customer requirements. Its Others segment engages in developing therapies in the fields of oncology and inflammation; and research, development, and commercialization of differentiated formulations. The company offers its products for various therapeutic categories, including gastro-intestinal, cardiovascular, anti-diabetic, dermatology, oncology, respiratory, stomatology, urology, and nephrology, vaccines, vitamins and minerals, and pain management. Dr. Reddy's Laboratories Limited was incorporated in 1984 and is headquartered in Hyderabad, India.",hold,2.71795,1331.7726,1750.0,1040.0,39.0
AMBUJACEM.NS,Ambuja Cements Limited,Basic Materials,Building Materials,105865.63,Large,426.05,-0.65,437.87,490.25,48.07,Bearish,Bearish,-0.46,0.66,-20.13,-23.43,-9.85,1.4715,0.122,26.63,2.73,624.95,394.0,-31.83,8.13,-36.29,-23.43,1.13,Strong Bear,Damaged,235,5.0,-0.68,-0.76,0.81,Falling,Death Cross,145,-1.73,1.78,-11.74,125.8,148.9,0.84,"Ambuja Cements Limited, together with its subsidiaries, manufactures, markets, and sells cement and related products to individual home builders, developers, institutional clients, masons, contractors, architects, and construction professionals in India. The company operates through Cement and Ready Mix Concrete segments. It offers Adani Ambuja Kawach, a water-repellent cement; Adani Ambuja Plus, a special cement for stronger, denser, and leak-proof concrete; Adani Ambuja cement; Adani Ambuja Compocem, a slag and silicate enriched composite cement; and Adani Ambuja cool walls, a thermally insulated wall solution with heat barrier technology that keeps homes 5°C cooler, as well as Portland pozzolana cement and Ordinary Portland cement. The company was formerly known as Gujarat Ambuja Cements Limited and changed its name to Ambuja Cements Limited in April 2007. Ambuja Cements Limited was incorporated in 1981 and is based in Ahmedabad, India.",buy,1.95,516.225,784.0,325.0,40.0
GODREJCP.NS,Godrej Consumer Products Limited,Consumer Defensive,Household & Personal Products,105854.65,Large,1034.5,-0.22,1042.56,1109.59,52.55,Bullish,Bearish,1.98,1.14,-9.04,-13.95,-15.5,0.7619,0.322,24.12,2.51,1309.0,967.05,-20.97,6.97,-22.9,-13.95,1.71,Strong Bear,Damaged,244,6.0,1.6,-0.37,0.65,Falling,Death Cross,69,0.72,2.27,-0.65,72.8,83.9,0.87,"Godrej Consumer Products Limited, a fast-moving consumer goods company, manufactures and sells personal care and home care products in India, Africa, Indonesia, the Middle East, the United States, and internationally. The company offers household insecticides, home hygiene, and air and fabric care products; and personal wash and hygiene, hair color, beauty and professional products, and deodorants and fragrances. It provides its products under the Godrej Aer-O, Goodknight Agarbatti, Godrej Ninja, Good knight, Godrej Expert, Darling, Saniter, HIT, MegaGrowth, Godrej Ezee, Godrej No.1, CINTHOL, Ilicit, ISSUE, INECTO, Godrej magic, Godrej nupur, Godrej Professional, tcb Naturals, renew, Just for me, ROBY, Pamelagrant Beauty, Villeneuve, Millefiori, African Pride, Stella, Mitu, NYU, Purest, Godrej Genteel, Park Avenune, and KamaSutra brands. The company was founded in 1897 and is headquartered in Mumbai, India.",buy,1.51429,1258.25,1505.0,821.0,36.0
MARICO.NS,Marico Limited,Consumer Defensive,Household & Personal Products,104764.94,Large,808.45,-0.15,804.03,760.0,46.96,Bearish,Bullish,-3.03,7.45,11.56,16.6,-4.06,0.5853,0.173,17.62,2.0,848.8,684.2,-4.75,18.16,-10.5,16.6,16.52,Strong Bull,Recovering,25,6.0,-5.51,0.66,0.75,Falling,Golden Cross,547,-4.3,8.57,19.95,78.6,53.0,1.48,"Marico Limited, together with its subsidiaries, manufactures and sells branded consumer products in India, Bangladesh, Vietnam, and internationally. It offers coconut oils, refined edible oils, hair oils, anti-lice treatments, fabric care, functional and other processed food, hair creams and gels, hair serums, shampoos, shower gels, shower gels, hair relaxers and straighteners, deodorants, female personal care, baby care, skin care, male grooming and hair styling, packaged food, health care, and hygiene products, as well as conditioners. The company markets its products under the Parachute, Saffola, Saffola FITTIFY, Hair & Care, Parachute Advansed, Nihar Naturals, Mediker, Pure Sense, Coco Soul, Revive, Set Wet, Livon, Just Herbs, True Elements, Beardo, and Plix brand names in India; and under the Parachute, Parachute Advansed, HairCode, Fiancée, Purité de Prôvence, Ôliv, Lashe', Caivil, Hercules, Black Chic, Code 10, Ingwe, X-Men, Studio X, Thuan Phat and Isoplus brand names internationally. It sells its products through distribution network, including regional offices, carrying and forwarding agents, redistribution centers, and distributors. Marico Limited was incorporated in 1988 and is headquartered in Mumbai, India.",buy,1.53846,898.079,960.0,519.0,38.0
LUPIN.NS,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,104148.43,Large,2277.8,0.21,2280.36,2183.55,50.16,Bullish,Bearish,1.13,-1.6,9.41,13.09,-34.2,0.6144,0.19,20.22,1.84,2494.0,1836.8,-8.67,24.01,-9.94,13.09,43.72,Strong Bull,Recovering,28,9.0,1.66,0.47,0.43,Falling,Golden Cross,153,-0.14,-0.48,17.81,80.6,56.8,1.42,"Lupin Limited, together with its subsidiaries, operates as a pharmaceutical company in India, the United States, and internationally. The company operates in two segments: Pharmaceuticals and Others. It engages in the drug discovery, development, production, marketing, and sale of various branded and generic formulations, biosimilars, over-the-counter and specialty drugs, and active pharmaceutical ingredients (APIs). The company also offers formulations for use in the therapeutic areas of anti-tuberculosis, diabetes management, cardiovascular, chronic obstructive pulmonary diseases, asthma, women's health, and central nervous system areas, as well as pediatrics, gastrointestinal, anti-infective, and nonsteroidal anti-inflammatory drug therapies. In addition, it focuses on various therapeutic spectrum, including rheumatology, oncology, neuroscience, and renal therapies. Further, the company is involved in the provision of diagnostics services, and digital healthcare services; and neuro rehabilition business. It operates through network consists of labs and collection centers. The company has a strategic collaboration with TB Alliance for the development and commercialization of the investigational drug Telacebec for the treatment of multiple mycobacterial diseases including tuberculosis (TB), leprosy, and buruli ulcer. The company was formerly known as Lupin Chemicals Limited and changed its name to Lupin Limited in 2001. Lupin Limited was founded in 1968 and is headquartered in Mumbai, India.",buy,2.48649,2466.5134,2900.0,1800.0,37.0
JSWENERGY.NS,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,102989.02,Large,562.05,-0.74,549.66,522.7,50.04,Bearish,Bullish,6.6,9.94,23.19,5.31,-22.5,1.0363,-0.112,29.78,3.1,617.35,427.75,-8.96,31.4,-19.79,5.31,30.32,Bull,Recovering,14,4.0,3.29,0.78,0.81,Falling,Golden Cross,35,5.33,11.07,31.58,122.6,101.8,1.2,"JSW Energy Limited generates and sells power in India. It has a power generation capacity of 10,875 MW, which includes 5,658MW of thermal, 1,391 MW of hydro, 1,671 of Wind, and 680 MW of solar. The company has operations in the States of Karnataka, Punjab, Maharashtra, Tamil Nadu, Himachal Pradesh, Odisha, Andhra Pradesh, Telangana, Madhya Pradesh, Chhattisgarh, Gujarat, and Rajasthan. The company engages in power transmission and trading activities; and coal mining in South Africa. JSW Energy Limited was incorporated in 1994 and is based in Mumbai, India.",buy,2.26316,608.8095,745.0,455.0,21.0
HEROMOTOCO.NS,Hero MotoCorp Limited,Consumer Cyclical,Auto Manufacturers,100666.76,Large,5031.0,0.14,5054.35,5150.7,54.24,Bullish,Bearish,1.49,-3.36,-14.22,18.06,-15.82,1.2342,0.503,26.76,2.38,6388.5,4190.0,-21.25,20.07,-23.34,18.06,26.68,Strong Bear,Damaged,137,8.0,2.61,-0.53,0.7,Falling,Death Cross,17,0.23,-2.24,-5.83,138.9,102.6,1.35,"Hero MotoCorp Limited primarily engages in the manufacture and sale of motorised two wheelers in India, Asia, Central and Latin America, Africa, and the Middle East. The company offers motorcycles and scooters, as well as electric scooters. It provides engines, parts, and accessories, as well as non-banking financial and other related services. The company is also involved in merchandise business. The company was formerly known as Hero Honda Motors Ltd. and changed its name to Hero MotoCorp Limited in July 2011. Hero MotoCorp Limited was incorporated in 1984 and is based in New Delhi, India.",buy,2.25,5931.8857,7800.0,4250.0,35.0
MAXHEALTH.NS,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,99669.89,Large,1024.1,-0.47,1006.86,1047.78,56.36,Bullish,Bullish,-3.25,3.44,-5.86,-13.63,111.1,0.7642,0.096,25.93,2.48,1314.3,903.0,-22.08,13.41,-28.33,-13.63,24.22,Strong Bear,Damaged,248,5.0,-4.4,-0.23,1.26,Rising,Death Cross,130,-4.52,4.57,2.53,83.7,92.7,0.9,"Max Healthcare Institute Limited provides medical and healthcare services in India. It offers services in various specialties, including cardiac sciences, orthopedics, oncology, renal sciences, neurosciences, minimal access and general surgery, pulmonology, obstetrics, gynecology, pediatrics, and nephrology, liver and biliary sciences, gastroenterology and Gi surgery, plastic and reconstructive surgery, and organ transplants, as well as ear, nose, and throat. The company also provides Max@Home, a platform that offers health and wellness services at home; and MaxLab, which provides diagnostic services to patients outside its network of hospitals through various channels comprising third-party hospital laboratory management. It operates through a network of healthcare facilities, including hospitals and medical centres. The company was incorporated in 2001 and is based in Gurugram, India.",buy,2.0,1148.52,1330.0,825.0,25.0
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Industrials,Aerospace & Defense,99529.98,Large,2467.4,1.11,2466.98,2522.1,51.67,Bullish,Bearish,0.95,5.99,0.31,-25.1,-61.94,1.4437,0.556,34.4,2.63,3369.0,2057.4,-26.76,19.93,-37.83,-25.1,88.73,Strong Bear,Damaged,255,4.0,-1.05,0.01,0.48,Falling,Death Cross,133,-0.32,7.11,8.7,131.1,158.7,0.83,"Mazagon Dock Shipbuilders Limited engages in the building and repairing of ships, submarines, vessels, and related engineering products in India and internationally. The company operates in two segments, Shipbuilding, and Submarine and Heavy Engineering. The company offers naval platforms, such as destroyers, conventional submarines, frigates, corvettes, missile boats, offshore patrol vessels, and floating border outposts. It also provides merchant ships, such as general cargo vessels, multipurpose support vessels, offshore supply vessels, tugs, dredgers, passenger cum cargo vessels, water tankers, barges, trawlers, and windmill towers and pontoons. In addition, the company offers offshore platforms and jack-up rigs for the oil sector. Further, it offers training ships, next-generation offshore patrol vessels, and fast patrol vessels for coast guard ships. Additionally, the company provides AI products, including remotely operated vehicles, AI-enabled phased array ultrasonic testing, and AI-enabled computerized radiography. The company was formerly known as Mazagon Dock Limited and changed its name to Mazagon Dock Shipbuilders Limited in May 2015. Mazagon Dock Shipbuilders Limited was founded in 1774 and is based in Mumbai, India.",buy,2.2,2831.3,3380.0,2100.0,10.0
LLOYDSME.NS,Lloyds Metals and Energy Limited,Basic Materials,Steel,99291.18,Large,1765.0,-0.16,1671.28,1437.78,53.94,Bearish,Bearish,4.06,54.81,37.95,17.16,-35.6,1.413,0.087,35.92,2.92,1888.6,1042.9,-6.54,69.24,-30.88,17.16,,Strong Bull,Recovering,14,6.0,-14.21,1.06,0.97,Stable,Golden Cross,48,2.8,55.93,46.34,172.0,131.7,1.31,"Lloyds Metals and Energy Limited manufactures and sells sponge iron and iron ore in India. The company operates through four segments: Mining, Steel and related value added products, Mine Developer and Operator (MDO), and Others. It offers wire rods, round and TMT bars, as well as flat steel products. The company is also involved in the generation of power; and trading of pellets. Lloyds Metals and Energy Limited was incorporated in 1977 and is based in Mumbai, India.",none,,2008.3334,2100.0,1740.0,6.0
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Cyclical,Lodging,98843.13,Large,694.4,0.66,657.02,682.48,64.03,Bullish,Bullish,7.07,13.86,-4.75,-9.06,-7.93,1.389,-0.149,24.75,2.37,811.95,565.0,-14.48,22.9,-29.23,-9.06,22.54,Bear,Correcting,214,6.0,2.45,-0.19,0.74,Falling,Death Cross,167,5.81,14.99,3.64,130.1,134.7,0.97,"The Indian Hotels Company Limited, together with its subsidiaries, owns, operates, and manages hotels, palaces and resorts in India and internationally. It operates through two segments: Hotel Services and Air and Institutional Catering. The company operates hotels under the Taj, Claridges Collection, SeleQtions, GATEWAY, Vivanta, Ginger, Tree of Life, amã Stays & Trails, Qmin, and Taj Sats brand names. It also provides trails, stays, restaurants, bars, clubs, spas, salons, food and beverages, and boutique services. The Indian Hotels Company Limited was founded in 1868 and is headquartered in Mumbai, India.",buy,1.51724,793.5172,960.0,676.0,29.0
ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,98004.87,Large,373.8,1.52,349.52,324.63,61.17,Bullish,Bullish,6.77,20.29,5.46,51.8,-33.91,1.6192,0.687,32.89,3.1,375.95,243.0,-0.57,53.83,-19.72,51.8,31.36,Strong Bull,At High,0,8.0,0.01,0.17,0.87,Stable,Golden Cross,282,5.51,21.41,13.85,183.4,107.6,1.7,"Aditya Birla Capital Limited, through its subsidiaries, provides various financial products and services in India and internationally. It operates through NBFC, Housing Finance, Life Insurance, Asset Management, General Insurance Broking, Stock and Securities Broking, Health Insurance, and Other Financial Services segments. The company offers housing loans, such as home extension, renovation, construction, plot and construction, lease rental discounting, and commercial property loans, as well as loan against property; personal and consumer, flexi, secured, unsecured business loan, and corporate loans; gold loan; and SME loans, including line of credit, working capital, and supply chain financing solutions. It also provides loan against shares, mutual funds, life insurance policies, IPO financings, and promoter fundings. Further, it offers corporate financing, such as project financing and term loans. In addition, it provides life insurance, such as term, retirement, saving, ULIP, children future, wealth protection, group life, general, and pension solutions; health and wellness, and super top-up health insurance plans; and motor insurance comprising bike and car insurances; and travel insurances. Further, the company offers pocket insurance, including eye, dental, hospicash, mental health and nutrition, and personal accident insurance. Additionally, it provides payment solutions and credit card products. The company also provides investment solutions in mutual funds, such as debt, equity, hybrid, retirement, exchange traded, fund of funds, and index funds; stock and securities, including equity, margin trading facilities, and bonds; fixed deposits; digital gold and silver; and tax planning. The company was incorporated in 2007 and is based in Mumbai, India. Aditya Birla Capital Limited is a subsidiary of Grasim Industries Limited.",strong_buy,1.16667,411.41666,460.0,365.0,12.0
MANKIND.NS,Mankind Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,97310.11,Large,2356.2,-1.01,2326.22,2288.07,48.21,Bearish,Bearish,-5.59,6.72,9.65,-0.81,41.9,0.7258,0.471,25.37,2.75,2716.5,1909.7,-13.26,23.38,-28.49,-0.81,21.24,Bull,Correcting,240,4.0,-7.83,0.38,0.93,Stable,Golden Cross,18,-6.85,7.84,18.04,77.5,69.8,1.11,"Mankind Pharma Limited develops, manufactures, and markets pharmaceutical formulations and consumer healthcare products in India and internationally. The company develops pharmaceuticals for acute and chronic therapeutics in the areas of anti-infective, cardiovascular, gastrointestinal, gynaecology, anti-diabetic, dermatology, pain/analgesics, neuro/CNS, vitamins/minerals/nutrients, respiratory diseases, etc. It also provides consumer healthcare products, such as condoms, pregnancy detection kits, oral contraceptives, antacid powders, vitamin and mineral supplements, and anti-acne preparations. In addition, the company engages in the trading and exporting of pharmaceutical and health care products; manufacture of packing materials, ayurvedic products, and consumer goods; real estate, leasing, and hospitality businesses; trading of agricultural products; and provision of IT services. It offers its products under the Manforce, Moxi Kind-Cv, AmLokind-At, Unwanted-Kit, Prega News, Dydroboon, Gudcef, Candi Force, Glimestar-M, Telmikind-Am, Nurokind-Gold, Telmikind-H, Nurokind-Lc, Telmikind, Vomikind, Cefakind, Nurokind Plus-Rf, Gudcef-Cv, Monticope, and Asthakind-Dx brand names. Mankind Pharma Limited was incorporated in 1991 and is based in New Delhi, India.",buy,2.15,2653.4,3100.0,1990.0,20.0
BHARATFORG.NS,Bharat Forge Limited,Consumer Cyclical,Auto Parts,96205.78,Large,2012.3,-0.41,1888.64,1635.42,63.92,Bullish,Bullish,6.41,20.13,45.58,51.19,-30.5,1.3119,0.535,29.06,2.78,2044.0,1100.5,-1.55,82.85,-16.63,51.19,39.17,Strong Bull,At High,0,8.0,-0.3,1.57,0.64,Falling,Golden Cross,165,5.15,21.25,53.98,173.5,103.0,1.68,"Bharat Forge Limited engages in the manufacture and sale of forged and machined components in India and internationally. It operates through three segments: Forgings, Defence, and Others. The company offers automotive components comprising crankshafts, connecting rods, emission/after treatment, and fuel injection systems; chassis, such as front axle beams, steering knuckles, control arms, knuckle, forks, and reinforcement brackets; transmission and driveline components; and power generation components for thermal, hydro, wind, and nuclear energy. It provides oil and gas forging products, such as subsea, surface, and drilling components; rail products comprising engine and bogie components, turbochargers, and power electronics; and marine products that include propellers, marine motor, stern tube, crankshaft, conrod, piston rod, and rudders which include stock, trunk, and pintle. In addition, the company offers various components, such as turbochargers and superchargers, rotor assembly, and air cycle machine for land, marine, and aviation application; construction and mining products, including machined crankshafts, injector bodies, front spindles, and track links; and e-mobility, castings, and defense products. Further, it provides aero-frame, landing gear, and critical engine components. The company was incorporated in 1961 and is headquartered in Pune, India.",hold,2.95652,1840.8182,2500.0,1060.0,22.0
UNITDSPR.NS,UNITED SPIRITS LIMITED,Consumer Defensive,Beverages - Wineries & Distilleries,94489.42,Large,1299.0,2.16,1289.89,1337.69,56.31,Bullish,Bearish,-1.27,-1.17,-9.21,-12.71,-34.19,0.8408,0.204,22.7,2.05,1490.8,1210.8,-12.87,7.28,-17.08,-12.71,16.39,Strong Bear,Correcting,260,6.0,-0.88,-0.41,0.7,Falling,Death Cross,75,-2.53,-0.05,-0.82,62.7,81.4,0.77,"United Spirits Limited, together with its subsidiaries, manufactures, sells, and distributes alcoholic beverages and other allied spirits in India and internationally. It operates through Beverage Alcohol and Sports segments. The company offers alcoholic beverages, such as Scotch whisky, Indian made foreign liquor whisky, malts, tequila, brandy, rum, vodka, and gin under the Godawan, McDowell's No.1, Royal Challenge, Royal Challenge American Pride, Signature, Antiquity, Black Dog, Director's Special Black, McDowell's Rum, McDowell's Brandy, and McDowell's X-series brands. It also imports, manufactures, distributes, and sells alcoholic beverages under Diageo's iconic brands, which include Don Julio, Singleton, Tanquery, Captain Morgan, Johnnie Walker, J&B, Baileys, Lagavulin, Talisker, VAT 69, Black & White, Smirnoff, and Ciroc. In addition, the company holds the perpetual right to the Royal Challengers Bengaluru cricket franchise of Indian Premier League and Women's Premier League. It also exports its products to approximately 24 countries. The company was formerly known as McDowell & Company Limited and changed its name to United Spirits Limited in October 2006. The company was founded in 1826 and is headquartered in Bengaluru, India. United Spirits Limited is a subsidiary of Relay B.V.",buy,1.92308,1501.2307,1791.0,1230.0,26.0
