Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
BANKINDIA.NS,Bank of India Limited,Financial Services,Banks - Regional,63919.45,Large,140.4,-1.51,142.6,138.04,43.98,Bearish,Bullish,2.68,5.84,3.73,24.83,-20.56,1.5289,0.763,31.3,2.36,178.36,108.81,-21.28,29.03,-22.69,24.83,28.62,Bull,Damaged,88,8.0,0.73,0.12,0.92,Stable,Golden Cross,302,1.33,1.68,11.82,165.4,118.1,1.4,"Bank of India Limited provides various banking products and services in India and internationally. It operates through Treasury; Wholesale Banking; and Retail Banking segments. The company accepts various deposit products, such as savings, salary, current, term, and rera account deposits. It also provides debit, credit, and prepaid cards; personal, home, vehicle, education, star reverse mortgage, and home loans, as well as loans against property; and finance to new and existing business, healthcare schemes, govt. sponsored schemes, and commercial vehicle finance services. In addition, the company offers credit, cash management, and trade finance services; government deposit schemes, including public provident fund, senior citizens savings, Sukanya Samridhi, national pension system, departmentalized ministries, sovereign and RBI bond, mahila samman savings certificate, and other schemes; mutual funds; and life, health, and general insurance products. Further, it provides NRI services, such as accounts, loans, and money remittance and ancillary services; kisan credit card; gold loans; self-help group; Atmanirbhar schemes; tractor/farm mechanization; food and agro loans; agri allied activities; kisan ghar and agri mortgage loan; agri clinic/agri business centers; and other loans services. Additionally, it offers internet banking, mobile banking, and payment services. The company was incorporated in 1906 and is headquartered in Mumbai, India.",none,,159.6,188.0,115.0,5.0
GICRE.NS,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,63772.44,Large,363.5,-0.15,378.26,379.96,42.64,Bearish,Bearish,-4.66,0.12,-2.42,-1.97,549.04,0.7648,0.359,23.49,2.93,417.95,346.7,-13.03,4.85,-13.67,-1.97,28.42,Strong Bear,Correcting,40,6.0,-4.7,-0.1,1.32,Rising,Death Cross,4,-6.01,-4.04,5.67,74.3,67.9,1.09,"General Insurance Corporation of India provides reinsurance services in India and internationally. It offers property, energy, marine, engineering, liability, spares, health, agriculture/weather, motor and workmen compensation, aviation, life, marine hull, cargo and offshore energy, and miscellaneous products. The company was incorporated in 1972 and is headquartered in Mumbai, India.",none,,463.8,550.0,339.0,5.0
NAUKRI.NS,Info Edge (India) Limited,Communication Services,Internet Content & Information,63348.72,Large,978.0,-0.89,994.1,1134.5,47.16,Bearish,Bullish,-2.59,1.06,-28.24,-34.8,-42.4,0.8702,0.325,26.9,2.99,1496.0,908.3,-34.63,7.67,-38.54,-34.8,6.36,Strong Bear,Damaged,263,4.0,-2.94,-1.05,0.84,Falling,Death Cross,247,-3.94,-3.1,-20.15,72.0,118.1,0.61,"Info Edge (India) Limited operates as an online classifieds company in the areas of recruitment, matrimony, real estate, and education and related services in India and internationally. It operates through Recruitment Solutions, 99acres for Real Estate, and Other segments. The company offers recruitment services through naukri.com, an online job website for jobseekers and corporate customers, including hiring consultants; naukrigulf.com, a website catering to Gulf markets; quadranglesearch.com, a site that provides off-line placement services to middle and senior management; zwayam.com, an advanced application tracking system for the recruitment process; and codingninjas.com, a code learning platform, as well as operates other brands, that includes iimjobs.com, hirist.com, doselect.com, Naukri Fast Forward, a ambitionbox.com, and jobhai.com. It also provides 99acres.com, which offers listings of properties for sale, purchase, and rent; Jeevansathi.com, an online matrimonial platform; and shiksha.com, an education classified website that helps students to decide their undergraduate and postgraduate options by providing useful information on careers, exams, colleges, and courses, as well as operates aisle.co, a core platform supported by multiple dating apps, including Arike, Anbe, Neetho, Neene, and Jalebi. In addition, the company offers internet, computer, and electronics data processing services; and software development, consultancy, technical support for consumer companies, internet or SaaS, and other services in information technology and product development fields, as well as brokerage services in the real estate sector. Further, it acts as an investment advisor and manager, financial and management consultant, and sponsor of alternative investment funds; and provides branding and advertising solutions for colleges and universities. Info Edge (India) Limited was incorporated in 1995 and is headquartered in Noida, India.",buy,1.80952,1299.5238,1571.0,955.0,21.0
APARINDS.NS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,63053.46,Large,15695.0,-1.82,13779.68,10866.99,60.52,Bearish,Bullish,19.64,47.95,80.61,100.43,85.64,1.4335,0.044,45.17,4.12,17157.0,6801.0,-8.52,130.77,-28.05,100.43,78.92,Strong Bull,Recovering,4,8.0,3.66,1.78,1.02,Stable,Golden Cross,103,18.29,43.79,88.7,193.8,81.3,2.38,"APAR Industries Limited engages in the electrical and metallurgical engineering business in India and internationally. It operates through Conductor, Transformer & Specialties Oils, Power/Telecom Cables, and Others segments. The company offers transformer oils, including naphthenic and iso--paraffinic grades; liquid paraffins that are used in baby oil, medical and pharma, cosmetic, food packaging and coating, personal care, bakery, and plastic industries; petroleum jelly for use in personal care, pharmaceutical formulations, dermatological and ophthalmic formulations, battery terminal compounds, release agents for plaster molds and castings, and leather industries; process oils for rubber and tires, EPDM rubber/profiles, low PCA oils, TPE and plastics, hot melt adhesives, ink oils, and base oils for metal working fluids; and process oils for general applications. It also provides CTC/PICC conductors, railway overhead conductors, T&D overhead conductors, optical ground wires, aluminum and alloy rods, specialty wires, and turnkey solutions, as well as copper rods, wires, busbars, and strips; and electrical cables, elastomer and E-beam cables, light duty cables and wires, fiber optic cables, and specialty products and services. In addition, the company offers gigavolt hybrid, LAN, and specialty cables; thermoplastic elastomers, vulcanizates, polyurethane, rubber, and polyester base elastomer under the Aparprene brand; general, metal working, and automotive lubricants; and specialty automotive products comprising batteries and lubricants, and battries and lubricants, power oils, as well as vehicle care services. It provides its products and services to applications in various fields, including power transmission conductors, petroleum specialty oils, power and telecommunication cables, and house wires. The company also exports its products. Apar Industries Limited was founded in 1958 and is headquartered in Mumbai, India.",none,,13547.143,15171.0,10740.0,7.0
UNOMINDA.NS,Uno Minda Limited,Consumer Cyclical,Auto Parts,62815.76,Large,1087.8,-0.32,1102.98,1131.34,47.56,Bullish,Bearish,-1.26,3.89,-15.63,3.63,-9.82,1.3734,0.227,33.07,3.41,1382.0,994.0,-21.29,9.44,-25.79,3.63,25.44,Strong Bear,Damaged,190,5.0,-2.56,-0.47,1.07,Stable,Death Cross,75,-2.61,-0.27,-7.54,139.0,120.9,1.15,"Uno Minda Limited, together with its subsidiaries, manufactures and supplies auto components and systems in India and internationally. It provides alloy wheels, automotive switches, horns, infotainment systems, speakers, socket assemblies, fuel hoses, sensors, actuators, controllers, telematics and connected solutions, alternate fuel systems, air filtration systems, canisters, seat head rest and arm rests, luggage boards, automotive wireless chargers, seat recliner mechanism, multi-mode drive switches, USB chargers, wheel covers, seat belts, shifters, cameras, air ducts and washer bottles, EA pads, spoilers, steering wheels with air bags, body sealings, fuel caps, and brake hoses. The company also offers automotive seats, switches and lights, heated grips, customized switches, die casting components, batteries, handle bar assemblies, combined braking systems, relays, and noise supressor caps; off board chargers, and battery management products; combination switches, lamps, traction motors, motor controllers, and intelligent transport systems; and lever combinations, DC converters, smart plugs, and FNR switches. It also offers sunroofs, blow molded parts, vehicle control unit, and telematics. In addition, the company provides products for 4 wheelers, 2/3 wheelers, 2 and 3-wheeler EVs, off road, and commercial vehicles. Further, it sells its products to original equipment manufacturers. The company was formerly known as Minda Industries Limited and changed its name to Uno Minda Limited in July 2022. The company was founded in 1958 and is headquartered in Gurugram, India.",none,,1252.8334,1494.0,900.0,18.0
SWIGGY.NS,SWIGGY LIMITED,Consumer Cyclical,Internet Retail,62375.92,Large,239.35,0.25,259.52,315.72,38.1,Bearish,Bearish,-4.16,-7.96,-38.93,-40.16,3.4,1.157,1.084,35.33,3.35,474.0,235.75,-49.5,1.53,-47.92,-40.16,,Strong Bear,Damaged,202,5.0,-1.51,-1.1,0.86,Stable,Death Cross,147,-5.51,-12.12,-30.84,70.6,121.4,0.58,"Swiggy Limited operates Swiggy, a platform to browse, select, order, and pay for food delivery in India. The company operates through food delivery, quick commence, out-of-home consumption, supply chain and distribution, and platform innovation segments. It offers grocery and household items delivery services through Swiggy Instamart platform; restaurant reservation services through Dineout platform; and events bookings services through SteppinOut platform. The company also provides product pick-up and dropoff services through Genie platform and hyperlocal commerce services through Swiggy Minis platform. In addition, it engages in organizing and transporting goods, developing systems to manage transportation, and maintaining an online platform for connecting transports to avail transportation services. Swiggy Limited was incorporated in 2013 and is based in Bengaluru, India.",buy,1.88889,372.7037,520.0,230.0,27.0
NATIONALUM.NS,National Aluminium Company Limited,Basic Materials,Aluminum,62372.02,Large,339.6,-2.25,383.77,335.99,34.81,Bearish,Bearish,-21.79,-11.61,12.62,88.86,2.53,0.73,0.581,39.26,4.08,445.15,179.93,-23.71,88.74,-24.39,88.86,65.8,Bull,Damaged,45,9.0,-17.92,0.32,1.15,Stable,Golden Cross,258,-23.14,-15.77,20.71,118.3,17.0,6.96,"National Aluminium Company Limited engages in the manufacture and sale of alumina and aluminum products in India and internationally. The company operates through Chemical and Aluminum segments. It offers aluminum metal products, such as ingots, alloy ingots, T-ingots, sows, billets, and wire rods; alumina and hydrate products, including calcined alumina and alumina hydrate; zeolite-A products; specialty alumina and hydrate products; and aluminum rolled and aluminum chequered sheets products. The company also owns and operates Coal Mine covering an area of 824.316 hectors situated in Chhendipada Tehsil of Angul District; an opencast mine covering an area of 16 square kilometers on Panchpatmali hills of Koraput district in Odisha; a wind power plant with 50.4 MW of generation capacity in Gandikota, Andhra Pradesh; a wind power plant with 47.6 MW of generation capacity at Jaisalmer, Rajasthan; a wind power plant with 50 MW of generation capacity at Devikot, Rajasthan; a wind power plant with 50.4 MW of generation capacity at Sangli, Maharashtra; and a solar power plant in Bhubaneswar, as well as alumina refinery and aluminum smelter plants and captive power plant. In addition, it owns and operates mechanized storage and ship handling facilities for exporting alumina and importing caustic soda. National Aluminium Company Limited was incorporated in 1981 and is based in Bhubaneswar, India.",hold,3.08333,409.25,480.0,345.0,12.0
LINDEINDIA.NS,Linde India Limited,Basic Materials,Specialty Chemicals,62351.3,Large,7311.0,0.19,7135.06,6782.99,55.65,Bullish,Bullish,1.48,2.71,24.27,6.66,-25.36,0.7252,-0.061,27.55,2.99,8049.0,5673.0,-9.17,28.87,-17.23,6.66,22.69,Strong Bull,Recovering,38,5.0,0.58,0.88,1.16,Rising,Golden Cross,87,0.13,-1.45,32.36,68.9,45.2,1.52,"Linde India Limited manufactures and sells industrial and medical gases in India. It operates through Gases, Related Products and Services; and Project Engineering Division segments. The Gases, Related Products and Services segment produces and sells oxygen, nitrogen, and argon gases. This segment engages in the provision of pipeline gas supply to steel, glass, and chemical industries; liquefied gases through cryogenic tankers to various industrial sectors; and compressed gas in cylinders to fabrication, manufacturing, and construction industries. It offers gases, such as medical oxygen, synthetic air, and nitrous oxide for pharmaceutical use, as well as medical gas distribution systems to hospitals. The Project Engineering Division is involved in the design, engineering, manufacture, and commissioning of cryogenic and non-cryogenic air separation plants (ASUs), vacuum pressure swing adsorption (VPSA) units, and nitrogen plants; and the sale of distillation columns, cryogenic storage tanks, and vaporizers. It serves various industries, such as steel, automotive, pharma, metal fabrication, chemicals, food and beverage, solar panels, science and research, natural gas and oil refining, petrochemicals, fertilizers, electronics, and metal processing, as well as hospitals and healthcare establishments. The company was formerly known as BOC India Limited and changed its name to Linde India Limited in February 2013. Linde India Limited was incorporated in 1935 and is headquartered in Kolkata, India. Linde India Limited is a subsidiary of The BOC Group Limited.",none,,6731.0,8209.0,5869.0,3.0
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,62205.53,Large,2204.3,0.81,2218.89,2078.84,49.56,Bullish,Bearish,-3.1,1.56,9.12,31.29,1.11,0.7514,0.254,30.59,2.73,2474.0,1740.1,-10.9,26.68,-18.5,31.29,49.59,Bull,Correcting,40,6.0,-3.62,0.3,0.68,Falling,Golden Cross,280,-4.45,-2.6,17.21,85.8,36.4,2.36,"Glenmark Pharmaceuticals Limited, together with its subsidiaries, develops, manufactures, and sells generics, specialty medicines, and over the counter (OTC) pharmaceutical products in India, North America, Europe, and internationally. The company provides branded, OTC, and generic formulations in the therapeutic areas of dermatology, respiratory, oncology, immunology, pain management, hypertension, central nervous system, cardiology, diabetes, contraceptives, gynecology, gastroenterology, and anti-infective in the dosage forms of complex injectables and biologics, oral solids, liquids, topical products, and respiratory-metered dose inhaler, dry powder inhaler, and nasal sprays. Its product pipeline includes ISB 2001, a CD38 x BCMA x CD3 TREAT trispecific T cell engager, which is in Phase 1 clinical trial for indication of relapsed/refractory multiple myeloma; ISB 2301, a NK cell engager that is in preclinical trial for solid tumors; and GRC 65327, a Cbl-b inhibitor small molecule for solid tumors. The company's pipeline also comprises ISB 880, an IL-1RAP antagonist monoclonal antibody, which is in Phase 1 clinical trial for the treatment of hidradenitis suppurativa; and ISB 830-X8, a telazorlimab OX40 antagonist antibody that is in Phase 2 clinical trial for the treatment of atopic dermatitis. In addition, the company offers Ryaltris nasal spray for the treatment of seasonal allergic rhinitis. The company was incorporated in 1977 and is based in Mumbai, India.",buy,1.63636,2496.5,2750.0,2100.0,10.0
HDBFS.NS,HDB FINANCIAL SERVICES L,Financial Services,Credit Services,62198.26,Large,750.8,-0.19,683.37,707.61,73.16,Bullish,Bullish,14.07,34.47,-0.72,,200.07,1.1234,1.7554,25.77,2.73,891.9,555.3,-15.82,35.21,-35.02,,,Bear,Correcting,258,5.0,2.58,-0.03,1.03,Stable,Death Cross,248,12.72,30.31,7.37,90.4,93.6,0.97,"HDB Financial Services Limited operates as a non-banking financial company that provides lending and business process outsourcing services in India. The company offers personal loans, salaried personal loans, business loans, micro lending loans, auto loans, two-wheeler loans, gold loans, loans against property, enterprise business loans, consumer durable loans, commercial vehicle loans, construction equipment loans, car loans, digital and lifestyle product loans, digital lending, tractor loans, and general and life insurance products. Its BPO services include back-office services, such as forms processing, documents verification, finance and accounting services, and correspondence management; and front office services, consisting of contact center management, outbound marketing, and collection services. The company was incorporated in 2007 and is based in Mumbai, India. HDB Financial Services Limited operates as a subsidiary of HDFC Bank Limited.",buy,2.33333,770.26666,900.0,625.0,15.0
BERGEPAINT.NS,Berger Paints India Limited,Basic Materials,Specialty Chemicals,59477.81,Large,510.1,-1.58,503.97,501.65,47.89,Bearish,Bullish,1.9,23.02,-8.11,-7.19,-15.61,0.7034,0.421,27.63,3.8,605.0,391.1,-15.69,30.43,-32.15,-7.19,-1.53,Bear,Correcting,258,5.0,-5.77,-0.29,1.1,Stable,Golden Cross,4,0.55,18.86,-0.03,52.6,50.2,1.05,"Berger Paints India Limited manufactures and sells paints for home, professional, and industrial users in India and internationally. The company offers interior wall coatings, including designer finishes, interior emulsions, and ceiling paints; exterior wall coatings comprising exterior emulsions and textures, and roof and floor coatings; specialty industrial coatings; putty and cement paints; solvent, interior, exterior, metal, and wood primers; waterproofing solutions; wood finishes; enamels; aerosol spray paints, and DIY kits and stickers. It also provides automotive, fireproof, protective, floor, and powder coatings; road markings; construction chemicals, flooring compounds, bitumen and coal tar-based products, sealants and adhesives, and anti-corrosive coatings; lacquers; and various sanitization products. In addition, the company offers acrylic, silicate, and mineral plasters; thermal insulation adhesives; mortars; ready to use coat, wood effect, ribbed effect, concrete effect, and 3D effect; gel adhesives; and coil coating solutions. The company was formerly known as British Paints (India) Limited and changed its name to Berger Paints India Limited in December 1983. The company was incorporated in 1923 and is based in Kolkata, India. Berger Paints India Limited is a subsidiary of U. K. Paints India Private Limited.",hold,2.59091,541.63635,650.0,395.0,22.0
COROMANDEL.NS,Coromandel International Limited,Basic Materials,Agricultural Inputs,59046.58,Large,2005.0,4.76,1943.64,2067.53,56.69,Bullish,Bullish,14.34,3.84,-16.13,-15.43,-4.71,1.0187,0.138,34.51,3.44,2718.9,1706.5,-26.26,17.49,-34.89,-15.43,28.47,Strong Bear,Damaged,238,5.0,13.06,-0.47,1.15,Stable,Death Cross,75,12.99,-0.32,-8.04,90.6,95.5,0.95,"Coromandel International Limited provides agriculture solutions in India and internationally. It operates through the Nutrient and Other Allied Business, and Crop Protection segments. The company offers fertilizers, including GroPlus Pro Mg and Gromor Urea Super Phosphate; bio-products comprising MycoRitz and Grovibe; specialty nutrients, such as Pixibud, Pixigrow, Nano Urea, Areca Shakti, and Coffee Bliss; and crop protection products that include Caveco, Marvex, Prachand, Benofit, Rukawat X, Myconil, Eezykil Ultra, Cortus, Victini Z, and Toscee. It also provides value-added services, including drone spraying, soil testing, crop diagnostics, and weather insights, as well as e-commerce platform for advisory and ordering. The company was formerly known as Coromandel Fertilisers Ltd and changed its name to Coromandel International Limited in September 2009. Coromandel International Limited was incorporated in 1961 and is based in Chennai, India. Coromandel International Limited operates as a subsidiary of E.I.D.- Parry (India) Limited.",buy,1.625,2328.625,2951.0,2100.0,8.0
TIINDIA.NS,Tube Investments of India Limited,Industrials,Conglomerates,58637.65,Large,3029.3,0.23,3030.78,2887.91,43.95,Bearish,Bullish,-0.89,20.34,16.57,6.2,-19.79,1.2779,-0.3,33.86,3.14,3419.9,2164.9,-11.42,39.93,-35.69,6.2,1.99,Bull,Correcting,205,5.0,-7.67,0.49,0.98,Stable,Golden Cross,28,-2.24,16.18,24.66,138.4,118.8,1.16,"Tube Investments of India Limited, together with its subsidiaries, engages in the manufacture and sale of precision engineered and metal formed products to automotive, railway, construction, agriculture, etc. in India. It operates through eight segments: Engineering, Metal Formed Products, Mobility, Gear and Gear Products, Power Systems, Industrial Systems, Medical, and Semiconductors. The Engineering segment offers cold rolled steel strips, precision steel tubes, cold drawn welded tubes, electric resistance welded tubes, and tubular components. The Metal Formed Products segments provides automotive chains, fine blanked and stamped products, roll-formed car doorframes, and cold rolled formed sections. The Mobility segment offers standard bicycles; special bicycles, including alloy bikes; specialty performance bikes; fitness equipment; and electric bicycles, as well as cycling accessories and spare parts. The Gear and Gear Products segment provides gears, gear boxes, gear motors, and gear assemblies. The Power Systems segment offers transformers and switchgears, as well as engages automation and turnkey projects. The Industrial Systems segment provides electric motors, alternators, drives, and traction electronics, as well as SCADA solutions. The Electric Vehicle segment offers electric three-wheelers, tractors, and commercial vehicles. The Medical segment is involved in the provision of medical consumables; and contract development and manufacturing operations of active pharmaceutical ingredients. It also offers industrial chains, optic lens, TMT bars and TI machine building solutions. The company was founded in 1900 and is based in Chennai, India.",none,,3362.3333,3870.0,2780.0,6.0
THERMAX.NS,Thermax Limited,Industrials,Conglomerates,58121.08,Large,5159.5,0.67,4496.96,3778.92,68.23,Bullish,Bullish,3.55,61.39,75.99,48.96,-45.89,0.4868,0.298,34.39,3.79,5277.8,2742.7,-2.24,88.12,-29.68,48.96,31.21,Strong Bull,Recovering,0,8.0,-16.91,2.21,0.78,Falling,Golden Cross,53,2.2,57.23,84.08,58.3,-5.8,-10.05,"Thermax Limited provides energy, environmental, and chemical solutions in India and internationally. It operates in Industrial Products, Industrial Infra, Green Solutions, and Chemical segments. The Industrial Products segment offers manufacturing, installation, sales and services related to boilers and heating equipment, absorption chillers/heat pumps, air pollution control equipment/ systems, water & waste recycling, including associated services and engineering, procurement and construction. The Industrial Infra segment provides engineering, procurement, and construction (EPC) of power plants, infra projects, and flue gas desulphurisation projects, along with associated services and manufacturing, installation, sales and services related to boiler and heater plants. The Green solutions segment builds, owns and operates BOO models, energy management solutions, oil and gas-fired, green hydrogen projects and renewable energy (Solar/Wind). The Chemical segment offers manufacturing, installation, sales and services related to ion exchange resins, performance chemicals, construction chemicals, water treatment chemicals, oil field chemicals, paper and construction chemicals, and related services. It also operates cogeneration, waste heat recovery power, captive power, and independent power plants, as well as offers operation and maintenance services. In addition, the company offers steam boilers; waste heat recovery units; fired heaters and process furnaces; thermic fluid, hot air, and hot water heaters; and waste heat recovery. It serves automobiles, cement, chemicals and fertilizers, commercial/construction, dairy, distillery, paper and pulp, pharmaceuticals, plywood, power generation, food, refineries and petrochemicals, soft beverages, metals, sugar, textiles, and tyre industries. Thermax Limited was incorporated in 1966 and is headquartered in Pune, India. Thermax Limited is a subsidiary of RDA Holdings Private Limited.",none,,4409.364,5930.0,2893.0,22.0
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Financial Services,Capital Markets,57282.21,Large,951.3,0.39,870.04,832.86,64.82,Bullish,Bullish,8.16,42.27,7.32,11.46,-1.89,1.7853,0.209,39.19,2.67,1097.1,614.9,-13.29,54.71,-41.97,11.46,12.95,Bull,Correcting,175,6.0,-5.93,0.19,1.07,Stable,Golden Cross,20,6.81,38.11,15.41,160.7,122.8,1.31,"Motilal Oswal Financial Services Limited offers financial services in India. It operates through Wealth Management, Capital Markets, Asset and Private Wealth Management, Home Finance, and Treasury Investments segments. The company offers wealth and asset management, private wealth management, and home finance; stock broking, securities brokerage, investment funds shares brokerage, and commodity contracts brokerage services; and financial and insurance services. It also offers institutional equities services, including cash and derivatives; private equity services; and investment banking services. It serves high net worth individuals; and mutual funds, foreign institutional investors, financial institutions, and corporate clients. Motilal Oswal Financial Services Limited was founded in 1987 and is headquartered in Mumbai, India.",none,,1113.0,1250.0,975.0,5.0
RBLBANK.NS,RBL Bank Limited,Financial Services,Banks - Regional,57149.54,Large,369.05,1.44,349.15,311.53,57.03,Bearish,Bullish,8.93,27.37,21.7,57.13,36.98,1.1134,0.642,31.27,2.51,381.7,243.25,-3.31,51.72,-13.01,57.13,29.35,Strong Bull,Recovering,7,8.0,-0.19,0.69,0.89,Stable,Golden Cross,290,7.58,23.21,29.79,131.8,55.7,2.37,"RBL Bank Limited operates as a scheduled commercial bank in India. It operates through Corporate/Wholesale Banking, Retail Banking, Treasury, and Other Banking Operations segments. The company offers savings, salary, current, special institutions, and seafarer accounts; safe deposit lockers; fixed, recurring, and smart deposits; and portfolio investment schemes. It also provides housing, personal, business, pre-owned car, two-wheeler, education, business, crop, agri investment, agri allied, and micro-enterprise loans, as well as overdrafts, rural vehicle finance, loans against gold ornaments, loans against property, working capital finance, and unsecured and secured small business loans; life, general, and health insurance products; investments services, such as e-ASBA and national pension system; and Demat accounts. In addition, the company offers online tax and bill payment, missed call recharge and facility, payment gateway, and merchant acquiring services; online, mobile, and digital banking; debit, credit, commercial, and prepaid cards; outward remittances; wire transfer and foreign currency cheques; and developmental banking and financial inclusion services, including loan syndications. Further, it provides corporate finance; investment banking services, comprising mergers and acquisitions advisory and private equity capital advisory; project and infrastructure finance, structured finance, and real estate financing; cash management, trade and remittance, and supply chain finance services; and financial markets and treasury products, including capital markets, and forex and bullion. Additionally, the company offers agribusiness, NRI, and preferred banking services. It operates a network of bank branches, business correspondent branches, and ATMs. The company was formerly known as The Ratnakar Bank Limited and changed its name to RBL Bank Limited in August 2014. RBL Bank Limited was incorporated in 1943 and is based in Mumbai, India.",buy,2.27778,354.55557,470.0,280.0,18.0
JSL.NS,Jindal Stainless Limited,Basic Materials,Steel,57070.89,Large,692.65,1.39,715.91,736.7,45.87,Bullish,Bearish,-0.47,-2.57,-12.44,3.22,6.37,1.1768,0.327,32.32,2.83,884.0,652.25,-21.65,6.19,-23.44,3.22,30.56,Strong Bear,Damaged,125,6.0,0.39,-0.38,1.08,Stable,Death Cross,20,-1.82,-6.73,-4.35,117.6,99.6,1.18,"Jindal Stainless Limited manufactures and sells stainless-steel flat products in India and internationally. The company provides ferro alloys, stainless steel slabs and blooms, hot rolled coils, plates and sheets, and cold rolled coils and sheets, as well as razor-blade steel, precision strips, and long products. It serves automobile, railway and transport, process and engineering, consumer durables, and architecture building construction sectors. Jindal Stainless Limited was founded in 1970 and is based in New Delhi, India.",none,,869.9286,970.0,790.0,14.0
FACT.NS,The Fertilisers and Chemicals Travancore Limited,Basic Materials,Agricultural Inputs,56476.44,Large,872.8,0.37,885.03,866.86,45.11,Bearish,Bullish,-0.33,10.69,-0.27,-14.69,393.37,1.1635,1.1678,41.91,4.3,1058.6,652.1,-17.55,33.84,-36.19,-14.69,37.92,Bear,Correcting,264,4.0,-3.89,-0.01,1.33,Rising,Golden Cross,33,-1.68,6.53,7.82,112.4,115.5,0.97,"The Fertilisers and Chemicals Travancore Limited manufactures and markets fertilizers and petrochemicals in India. It operates through Fertilizer and Petrochemical segments. The company offers complex fertilizers, including ammonium phosphate and sulphate, and zincated factamfos; straight fertilizers, such as ammonium sulphate; organic fertilizers under the FACT Organic and FACT Organic Plus brands; imported fertilisers; and bagged gypsum under the FACT Gypsum brand. It also provides caprolactam, such as benzene, sulphur, ammonia, and carbon dioxide for use in manufacturing nylon tyre cords, nylon filament yarns, and engineering plastics, etc. for the textile and automobile industries; and by-products comprising anhydrous ammonia, cyclohexanone, soda ash, gypsum, sulphuric acid, and carbon dioxide. In addition, the company imports fertilizers, including muriate of potash and others; and offers various services for farmers. Further, it engages in engineering consultancy and design; and fabrication and erection of industrial equipment activities. Further, it offers services for farmer, including fact agro service centre, fact marketing network, Prime minister Krishi Samridhi Kendra, soil testing and soil health card, field demonstrations, mobile based fertiliser management system, and drone technology. The Fertilisers and Chemicals Travancore Limited was incorporated in 1943 and is headquartered in Kochi, India.",none,,,,,
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Credit Services,56449.77,Large,593.2,-1.45,628.43,726.65,41.88,Bullish,Bullish,-3.69,-6.65,-31.15,-38.62,-14.92,1.1954,0.242,25.93,2.68,1004.75,565.45,-40.96,4.91,-42.48,-38.62,-13.16,Strong Bear,Damaged,262,5.0,-1.47,-1.2,1.28,Rising,Death Cross,113,-5.04,-10.81,-23.06,91.5,141.7,0.65,"SBI Cards and Payment Services Limited, a non-banking financial company, provides credit cards to individual and corporate customers in India. The company offers corporate, central travel, utility, and corporate purchase and virtual cards. It also acts as a corporate insurance agent for selling insurance policies to credit card customers. The company was incorporated in 1998 and is headquartered in Gurugram, India. SBI Cards and Payment Services Limited operates as a subsidiary of State Bank of India.",hold,3.04167,717.375,975.0,500.0,24.0
GODREJPROP.NS,Godrej Properties Limited,Real Estate,Real Estate - Development,56226.83,Large,1866.6,1.99,1758.96,1872.9,63.51,Bullish,Bullish,5.89,24.01,-6.95,-22.18,-29.76,1.8668,0.43,34.14,2.81,2407.9,1434.0,-22.48,30.17,-38.8,-22.18,8.87,Strong Bear,Damaged,245,5.0,-2.11,-0.2,0.91,Stable,Death Cross,377,4.54,19.85,1.14,181.4,198.0,0.92,"Godrej Properties Limited, together with its subsidiaries, engages primarily in the business of real estate construction, development, hospitality, and other related activities in India. The company develops residential and commercial projects. Godrej Properties Limited was incorporated in 1985 and is headquartered in Mumbai, India.",none,,2246.552,2950.0,1525.0,22.0
